Row,z_1,z_2
59e94279b43b4b2b9a81197ee0bc7bb8,0.0168326579924607,-1.0085483087062
d7383bb641054fc08b2fabc932c6c785,0.732657061857472,0.202772191232235
dbb30d924eaa49f5b3d67849f6ab47d0,-1.25017045337163,-1.14306733215808
8a9ce841936d4ca68441a258171423d4,-0.133422797635553,0.587874273885901
f3de29f3c81a414d897c6cb031079dd7,-1.39218001563314,0.597877135798202
d155d01ef07d45d9aa719ef468dde18b,-1.45199812015728,-0.168791851750444
bd0c97f534d94324b792e1522af3254f,-2.38805408501184,-0.209357449473061
0593f6e49b5842cdaa3eaf04fcc28853,1.23355323159332,0.178768744756455
46e559b361e34b4f852dc547007f8893,0.708418707763347,0.244367287469683
8d8f857205fd4b56afce4dbcf0584173,0.74188975113051,0.456799711739497
cff08c8827a84b869106f6dd35b7f082,-1.07343042314451,-0.784726675394241
67e3908b1ed942b0847826ea739af091,1.10229247159335,-0.125410443860668
a14c753cf26f45ad9e93b70dbf6058b5,1.07881562099499,-0.292017997292535
945179d3a5da49f4978c7497f3385a59,-0.156597750575851,-0.928693820191198
380b09d29c3d47d3a523262c2b5db4d4,-1.09336161021424,-1.03953226749472
bbcde68102604de2a3036e102122594f,-2.49723656253845,-0.283732125297917
c442be74aa734601a178194e06ed9c07,1.72899059672497,0.223149471958143
c17a5da74ad640e5b4703d54768517f9,-0.116583921733824,0.079998239139074
48b3803353e74ab6a0e6e0c0a0161141,-0.917092604774699,-0.879417286989171
4002e564d8c6435ebbab7b288160686f,0.554587306701378,0.053396306098577
6161b28cdf80458da027fd5b25c5906f,0.0834647176897379,1.01335448133375
1cfd53da5d7744aaa36549361c25c42d,-1.3616385006961,1.07624942502351
fc7513a0e40641f6a7162246a66c72b6,-0.681597905341518,-0.226713286472651
10506a1a1a3a450ba19d9230c75d7156,1.55393329458492,0.320632993370101
002c0227661f434392e3110685f22be4,-2.40013792012513,-0.370623052498841
891b244312814f6785d3bf1234b5057e,3.06532418582166,0.447110620078033
8268596ece33439e844fbb4d1d0a52d9,-0.598030817409825,-0.615657718648115
6a444f5eaad24bd7a159d51f657b258e,3.01860780700212,0.454248817085501
59ddc7fe599c4c7fa960e733d481d26b,-0.33348912333222,-0.848612395632215
bfd1062f4a034d8c933d33d0e4315ac5,2.76037907449653,0.377474734224643
3f9ec1f688994de4a1da94a8322844ec,0.333933065875088,-0.530778913893369
d59525e3ce6f4be68ec4ded532cc2ee7,-0.117251453033235,0.185574528834544
d1007f8cff184c54b050dbf4804f1c19,0.705375523225417,-0.218239725909705
faf194ebc50c47d9a34ed09972dd978d,1.08501631374471,0.0849045964690644
360ed2d3b50945fe8a0fe57b282ab14d,-0.824676232893117,1.10358953280988
2a51ea85d9f9450a9c018379a85d8cb2,0.250580283805828,-0.139244022303143
c5f2203385df4df6a4eef5a0978c0398,1.46339964780319,-0.296458968086471
79be1964f6f845959d271718641f53d4,0.534202285791334,-0.172896350243414
152d7f3771bc47429a15dccc57e95923,0.11302788909851,0.085048318588745
576d01402baf44e4bdbb6aad41345e4d,-0.341738262154525,-0.865661064684056
d72da268da3f47f08b9ad654e4927ecf,0.443132175621722,0.110403503250118
06934e13e2144459a526cb33e72a5fd9,0.0460102513088223,-0.0472179500184996
8f44f677f87040f6a10769c5fd73f480,-0.337168342589148,0.737875804568343
47edcba37d4b4cf4a14a6400bb3ce4f0,-0.204301484624018,-0.0438499124643248
d881f476adff4659b54203655fc3f408,-0.18803445608612,-0.173054680857638
8707a158d17441d5a826b509a3a2f748,1.98654842017688,0.83642222016907
85d6e21e73a64423bbf0de3e93012d00,0.864137558921259,0.376775788731434
ea4568290fa847898ca40c8ffc7abcc1,0.528184227502747,0.0418203364206315
fedba4cac9444a898a0ebbcfd371cb84,-1.23181889252628,0.120135115747321
2d1764c0a6f4448aaab6249c97a441ea,0.347793151628943,0.534170502516161
0e97de6e0db5459488ba960d541e7919,-0.831996561030015,-0.204288647894849
aecd7d11a923461e870e867e983584df,-0.0157118355600473,0.236696724887809
4235602b6fe248b1a98ce4fc7bea719a,-0.695135662527385,-0.984490350868791
185897ea25cb4753a7c94e20abf7c793,-0.190979635496067,-0.222859911521284
25e33dd4d3df49f8b7d2a83d1bf4e1e4,0.0293335634338391,-0.564166851685026
06a1cdded98841c1862ea7ace79a51c5,-1.80436543672524,0.304433745605221
c3856fddf76e4fe18a3d701e36e8780a,0.116103845769406,0.362331501977522
d32074621cee44bc895c556e046c026c,-1.70367629127483,-0.0447749473919198
b8f4745ed9524f93941e386da602d067,1.10731047923445,-0.628207901885874
afa8677bf1b34d1e9add8d217eb9865c,-0.453019990202318,-0.250570339186183
7a95cedb4668496a9536a6257f8a1d5b,0.487323139376623,-0.380322959172939
9801d70ed6ea4456990c8f7cb3098817,-0.235083629298891,-0.198367437024845
4cc689a5e80c4abdbf05e7614bbeb0a9,0.578882536523744,-0.178414156369462
74d9ad96875e4c618fe2241c68767d4e,1.72768966164211,0.148066505416763
5e86bdae6e934ee4903d013cb26226ca,0.028611111733079,-0.494760956690087
e7b2f8b079e54fae980b5c8dea9af144,-0.257567537556785,-0.347483901305412
