Row,z_1,z_2
bnd_pnt_1,-2.59251816928272,0.595666670588729
bnd_pnt_2,-4.44708625446445,-2.65916075856387
bnd_pnt_3,-2.34653434129268,-2.7537262437534
bnd_pnt_4,2.19663794300277,-1.73104825269066
bnd_pnt_5,4.0512060281845,1.52377917646194
bnd_pnt_6,1.95065411501273,1.61834466165147
bnd_pnt_7,-2.59251816928272,0.595666670588729
