Row,fixed_angles_constant,interp,qibpi,random,three_regular,tqa
27fc05b09bf54d0d9ba9849269a1e447,1,0,0,0,0,0
9d9f7847931c44f79022945aef9b20f1,0,0,1,0,0,0
51353472dcfa455cb91e46a7d1ddf8a0,0,0,0,0,1,0
7cefdc3f273149449616b31b9c045564,0,0,1,0,0,0
d677f7ad481d4278983b15ed3aab1889,0,0,0,0,1,0
0e5b3f78e2fc4269aa81d2c2abe11d04,0,0,1,0,0,0
4cb41058ec044d1fbfed81269c878109,0,0,1,0,0,0
61fb1bd49e5242a5b916a36bb6dbd587,0,0,0,0,0,1
a7beac71005248c68b3ce897c027298b,0,0,0,0,1,0
d77b26217606464290ec9623cfa0040b,0,0,0,0,1,0
b6e8963f52d94b67a8d37227da4eb62a,0,0,1,0,0,0
ee0ac7a605cb42c2ab14c24cf45aee80,0,0,1,0,0,0
dcf32dcbd17e4e1196a3bbab2e39122b,0,0,1,0,1,0
3ddf009e3cee448da074c23ca615c783,0,0,1,0,0,0
72131821e92448c0aae0bbd74cda5114,0,0,1,0,0,0
1736a51ef5e247629ff3906c7c43648a,0,0,1,0,1,0
c4fa83c37794463c891a8b8d07dececd,0,0,0,0,1,0
965c75b665e74d2b92f04a87fef5f7ae,0,0,0,0,1,0
7abbadf52a3a4c6f85ba9b14c12ae644,0,0,1,0,0,0
8b83f0e7c81a44698acce0ec5502eaa8,0,0,0,0,1,0
4d462dc3f5734e77bf9f90165023434b,0,0,0,0,0,1
a69650ae47134035b2f6fcb15022529b,0,0,1,0,0,0
f946f218c9774770b1fd4d3079af5c7b,0,0,1,0,0,0
2d6182f8ea984b3f94bda05b10b0557d,0,0,0,0,1,0
5ebaedaac67f4174a2dbd8f01a384e49,0,0,1,0,1,0
7012846c3f0e44099e16ed66fd596ace,0,0,1,0,0,0
05b25209b2e142ebb6914a3f6e767c23,0,0,1,0,1,0
3ff6d71b45ce46e5af0bb5827e783bd2,0,0,1,0,0,0
e50e254a8752414fb1c2fbf286848aa4,0,0,0,0,1,0
2407c115d40e417793d418f6f13ad466,0,0,1,0,0,0
a0af619ebe7446a89520a340ad6f7f16,0,0,1,0,1,0
6904b90f8d914a0ea508b6283e5e98f5,0,0,1,0,0,0
455b5ae25f5145d2bea8e6841e0fbf66,0,0,1,0,0,0
3e145bf1cf3346f6a6ced7ec061b9c5c,0,0,1,0,0,0
b39aaf7d8cc64bf6921fc3f3ea9f029b,0,0,1,0,0,0
3d0f189d1b3843f4815a8ad44d204447,0,0,1,0,0,0
c9040d97a7e740c982e360b9abe41630,0,0,1,0,0,0
8615020af64f475bab050a558d0fe699,0,0,1,0,0,0
052cb6bb0c7d4959b5727b9fce9692e3,0,0,1,0,0,0
fa60311d7a1046d7b6c37786fec1accd,0,0,0,0,1,0
a8dfb41a3d664980a0eec3705637ae64,0,0,1,0,0,0
8891767590b04889a1599b469914502f,0,0,0,0,0,1
cd19dcf22fa24406829a02d11993b964,0,0,1,0,0,0
9374481acea5418a8a305e44f91d38b8,0,0,0,0,1,0
f576cc1ca1bd4c1fb1da10fb7e7e2b28,0,0,1,0,1,0
745352836d954334ac796a28671fc380,0,0,1,0,1,0
1aa04e1030e74ea78bf1489219e9b71b,0,0,1,0,1,0
4970857f78e6474fb3555af164805fcc,0,0,1,0,0,0
a00b9494c686410d97749867641ed9a2,0,0,1,0,1,0
2a8623771aaa4d608d3b6336d8960d9e,0,0,1,0,0,0
a4befe533fd644578bcba4c6f746f759,0,0,1,0,1,0
e2fdc8070dd84264881c1d110eb1b285,0,0,0,0,1,0
45edc6501e70435bb4a225df1be7f346,0,0,1,0,1,0
9595366e1ff240d0bb2e3c5e9e6d21c8,0,0,0,0,1,0
3ff75de5f58f490a87255d8fc295d446,0,0,1,0,0,0
e62f7ccfac1341d0bcf201f392e3a8f2,0,0,0,0,0,1
80ea17f1bc2e4bf585075db2bbdd22f9,0,0,1,0,1,0
6671a53082cb43daa3d605bf990f67ae,0,0,1,0,0,0
59f4b8545ebc4d7a9f37ea5404e68bfb,0,0,1,0,0,0
420c0d6715ab43b6894b31b68b838381,0,0,1,0,0,0
570f3f5cf6fc4d7ab0c47242645dfb99,0,0,1,0,0,0
d91a807be694499abd68632ef36a2df7,0,0,1,0,1,0
fa3c146615a242ed8f2f6d55f4d80e95,0,0,1,0,0,0
e653298796e446f9b48d4c3a63b0310f,0,0,0,0,1,0
dfdd83e356ad464687717b964e37bab7,1,0,0,0,0,0
51f3c3b0a6fa494d968c126407942b5a,0,0,1,0,1,0
393bf47ab04c4ae394a2887d9a7a6d15,1,0,0,0,1,1
6a3f4c3d07824a058fc85bdfd4711ed6,0,0,0,0,1,0
90bb95c179f344d99e3ab2187249d387,0,0,1,0,0,0
f760656e94204c1dbcfe5c38a19bc619,0,0,0,0,0,1
26b9b2523d7b40ef96d4d3ddb736aae6,0,0,1,0,1,0
58a77d1943ba4824aa1fbf0aff0b0e63,0,0,1,0,0,0
982cd9812bd24e01a0cad3c89c667b54,0,0,1,0,1,0
25d7c6e3b75341e6be462e7ca81e8619,0,0,1,0,0,0
edbd20fc1d5144f6bdc6db69845db222,0,0,1,0,1,0
93856f3a0a054c2cb7ed8fb95db90598,0,0,1,0,1,0
519e065f409c4411944a10585dc0faba,0,0,1,0,1,0
65abfb40815341889a1a54115354dfb3,0,0,1,0,0,0
560a013662ee4fe5871e456a3e64db99,1,0,0,0,0,0
d57b7ef8ce9d4734b67ce2411d15cfab,0,0,1,0,0,0
a59e49c6819740eca1db839212edd920,0,0,1,0,0,0
4ff385fe26b44587a323765d649df2e4,0,0,1,0,0,0
3a3dc024079d422882d3af5c6d94e60f,0,0,1,0,1,0
6d2a47460da241ae838d4dad52fc0bab,0,0,1,0,0,0
8ae8ab4675904757b8c1a5cbce77fcc3,0,0,1,0,0,0
1a035abde5cb42438957bc180a5691bd,0,0,0,0,1,0
8a5104cca99542f1b2544e0a9d730e1f,0,0,1,0,0,0
7c728c72bed44e9c9ce61f0a475956f9,0,0,1,0,0,0
273e2cdd784e46f888943f316b7a2699,0,0,0,0,1,0
4a671f65809c48de8ea4cd99fac5fa47,0,0,1,0,0,0
ca580f012bcd44e199db2323b7788093,0,0,1,0,1,0
61b41a85462b444286ca786b4e655928,1,0,1,0,0,1
5067ad37180d489bb816ae0840ac538c,0,0,1,0,0,0
a75affd9e5444f07a345eaf847e3bc56,0,0,1,0,1,0
cc83342326754bf08892673b15dc472a,0,0,1,0,1,0
85e2353194284f1ca5858c906944b399,0,0,1,0,1,0
72f138e152714777b069cde07eebc9e7,0,0,1,0,1,0
0db1381b8fb641b289f40c89463171f8,0,0,1,0,1,0
338bd0377744408a98a8ba0bb21d61a0,0,0,0,0,1,0
06cf8c6f95c64676a323eb2d9421fb50,0,0,1,0,0,0
edf86d794d12491a9673967e5ba41336,1,0,0,0,0,0
f593e682f7c14d7496d843b838035109,0,0,0,0,0,1
421d8009efc6472d8724bf7a38af1d80,0,0,1,0,1,0
e7066100b1444aae8d0d99970f213bfc,0,0,1,0,0,0
9907e51d1fcd46f0917ab133ccc55dee,0,0,0,0,0,1
16447d84d6bd4c4781e3a9adbbe84000,0,0,1,0,0,0
0d94824dda2c4ea38571ca3baa0c9df7,1,0,0,0,0,1
43807987bbc4463c8b32c167ddf5fb82,0,0,1,0,1,0
3af0d12152874634a1de4f5bf125a0d5,0,0,0,0,1,0
cdd261dcc8b74cd59ff968f4918f5a8d,0,0,1,0,1,0
27f3c3d793704cb783ced59d19136d9f,0,0,1,0,0,0
8723f2f5f7eb49c88296c380c00b7a8e,0,0,0,0,1,0
f24d22195dc7423783551a4b072c5c1d,0,0,1,0,0,0
f1c732047bdd46e6aa8334e9a84764e3,0,0,1,0,0,0
12807228451b434ea7b584372026b193,0,0,1,0,1,0
e2908226a6244398a30920a609efe0a5,1,0,0,0,0,1
b3c351388ba248cdb1f59806151ae92b,1,0,0,0,0,0
22510b4d51c24ebe85cbb4ba1eade7df,0,0,1,0,0,0
2a52806f42914308aa5378b870e67ca3,0,0,1,0,0,0
9d598cd655a4471db462aff7104eb476,0,0,0,0,1,0
a75f75ccc1094ca6bd92767af21bf362,1,0,0,0,0,1
7340c641f1964d1e8a831d83c4c0434e,1,0,1,0,0,1
2a0972e2f90e4546b5c3054e13cb0889,0,0,1,0,0,0
130d64ac86f84f45879ead1270977e49,0,0,1,0,0,0
9b667583948b46409dc286cb0998206d,0,0,0,0,1,0
eb8f038d98bf42719b139030c712a470,0,0,1,0,1,0
b23eb90f6abf4ef5b20423a24ad8b9e8,0,0,1,0,0,0
cc00f2f07dcc43c4ab381cf9bb59d7bd,0,0,1,0,0,0
15199e6361d949b9ac73f9e16a9569af,0,0,1,0,1,0
c31b82deaef945e49390186c4f5abb42,0,0,0,0,1,0
a79a8e8362924b8ab63f0ef28e71698b,0,0,1,0,1,0
5fb930d35efc483a99bab098d7ab0f3e,0,0,1,0,0,0
809288ebb472439785b6310296b4f4d9,0,0,1,0,0,0
d32e345960344df19cc2f5ab74d07046,0,0,1,0,0,0
fa4bdab2682546a481473724c7567d23,0,0,0,0,1,0
e9e0a0d4bb624304a3aae672231352c1,0,0,1,0,0,0
26acc2ddf851449dab2db0b2c59f6470,0,0,1,0,1,0
2e1dd54532f543dcbefbe096724926f2,0,0,1,0,0,0
4d134dcf2a1646c7a40c993a5e4bfd0e,1,0,0,0,0,1
e2657c4b6ada4edba648cb9168454587,0,0,0,0,1,0
fdbf91f707b44911a28fbedfea2b61d1,0,0,1,0,1,0
f1f980146ad547b8b93f38eb9308d312,0,0,1,0,0,0
2d500c2ae6b941dba7cfbe8064f0ef8d,0,0,1,0,0,0
8b9b81e9c03748cfb9b9c514eb6521d4,0,0,1,0,1,0
ca0d84cb689a49868d88f00e8add52c1,0,0,1,0,0,0
a55e4686eea44e758c1b5f6d3e64d536,0,0,0,0,1,0
bea8340604e34b80b55f0c02e60125d3,0,0,1,0,1,0
1cc1853b6d2240a9b986d59b6c2c5a97,0,0,1,0,0,0
4326c545f84b465c9114b64a0d6ac679,0,0,1,0,1,0
ddf90bc341b24499883e8770f8159694,0,0,1,0,0,0
3d1059f98a64410e8e3b5c4c0d312062,0,0,1,0,0,0
6fce2b7a1fcc431bba4e11946dee6492,0,0,1,0,1,0
3a6c04f6b0774b7fa3e569f1e7159961,0,0,1,0,0,0
daa0009bcb4f423fa21274b2e8da9820,0,0,0,0,1,1
7e368d7c93ea4ca2a60e9232da5a0b27,0,0,0,0,1,0
872f5ce7578a458995ef353bb4e0ae0a,0,0,0,0,1,0
1ad8ccc281684424ba3e3c20c980bbd8,0,0,1,0,0,0
6350727800f24a5f9f420ce128cb1978,0,0,1,0,0,0
99b49fc4edc94ab2b45afa77d517d191,1,0,0,0,0,0
92d7ef13bd814ed38f4456cfadbcc7b7,0,0,1,0,0,0
48f38aa3692944faaeb0a2dd5c7d32b9,0,0,1,0,0,0
8efc8efc78d54f9090b7fdaac2fbc699,0,0,1,0,0,0
e04fcc590d58411b93d4bab36efc3e12,0,0,1,0,0,0
d6237cec893747279b92cae4667757a2,0,0,1,0,0,0
d5194ce9b39a4053a33a8d98358e3d94,0,0,1,0,0,0
ebb9e8ca497644729a11b8fd48508eea,0,0,0,0,0,1
fbc5cf0299d74fa780c8e4785cc83d22,0,0,1,0,0,0
a7ac802490be48b7be7c116f5cc3f80f,0,0,1,0,0,0
3c45e2a411424a38a71ae1f238a26222,0,0,0,0,1,0
9fc2deb3eb40430ea8b29041230f2b56,0,0,1,0,0,0
27ae54ca0c0a429dbfc423fb80c3df56,1,0,0,0,0,0
9f508af8082e4131aa55bf75288826ad,0,0,1,0,1,0
0259a6e6bad943bd8d340f26cf9076ac,0,0,0,0,0,1
da8457c45d994ec0a37afe2fa6bdfa61,0,0,0,0,0,1
c5bd3e9a0cc440c686917d64aa9ea780,0,0,1,0,0,0
3218dfb26424412ba71bb6d6dfcfaeea,0,0,1,0,1,0
7e6141495d314fccab38c230f7267432,0,0,1,0,0,0
5f070c479af14489b4dcf6d71e86a5ed,0,0,0,0,1,0
e469ad084e68485aa63ae812c82b2175,0,0,1,0,1,0
4594e242274440b2b4f91d85a743ea23,0,0,1,0,0,0
73221e158e3f44359545ba356d9555c7,0,0,1,0,0,0
212eaef0a77f4d37b338e6198ef82f8f,0,0,1,0,1,0
39e09581101946feb1f96c4d8c2a55ab,0,0,1,0,1,0
05ee402651a94f4dad7a237830b57451,0,0,1,0,0,0
1730829e65464f89a6a3fe95b790657e,0,0,1,0,0,0
22551fd3de5943e3958a730ba2d50a46,0,0,1,0,0,1
343f67e8499b43f4ad91d177bba0f69c,0,0,1,0,0,0
c3a7bcff12814a91ab5d009f6029570e,0,0,1,0,0,0
eaa7dd3f63dd417cb1b128989dca059a,0,0,1,0,0,0
44d0f6da019e4208a64ae30eca6e2b89,0,0,1,0,1,0
87a7fa36b5114c9680cfbdc0b93ddf2a,0,0,1,0,0,0
7e22c4e0d5ea4a1bb2d3c34e9ecf661e,0,0,1,0,0,0
28dbf1e83ac34157bfff4ba66e8811e9,0,0,1,0,1,0
2772c5d951a54cadb4e632e867239cfe,0,0,0,0,1,0
b17f9d8bf0d94b0ca155fe9f4d98f0ad,0,0,1,0,0,0
337c0870954848e8b7392751ef33803c,0,0,1,0,0,0
7ee3932450394104b5bed283716a2a4f,0,0,0,0,1,0
4a1b62aa577d40358b312c27f38c0a1a,0,0,0,0,1,0
e49d9f21e6b74383974ff96762321b05,0,0,1,0,1,0
e160bac12bac4c78bb49ba4ad8c14b06,0,0,1,0,1,0
b43b263e624d4ddeab2e6a260d99c491,0,0,1,0,0,0
75e12979e16747ebaf71fd37facdd42e,0,0,1,0,0,0
fb49c866d06f4e299d7d8032b6a64118,0,0,1,0,0,1
2ee094ee7f904088867d50352f8e0cac,0,0,1,0,0,0
96add0fec8b64cb4b5af54f528a1af05,0,0,1,0,0,0
3da7cf2d18584d579f2ac67cf3b6e281,0,0,0,0,1,0
92acc0eef14d4674b80391db6939a560,0,0,1,0,0,0
047e554fab8d4f8a8c793a05c58550ba,0,0,0,0,1,0
ac1b1421fad54990a1b3a2fd859309c3,0,0,0,0,1,0
00638fb2b840405baa546919009b59e6,0,0,0,0,1,0
b2584d5cf1fa4a91839bf94da629fe5c,0,0,0,0,1,0
7adfd68d4adf4856a616c8e1a9a67276,0,0,1,0,1,0
ba23bc9271ae41a59d7fbc5062962a3f,0,0,1,0,0,0
5a66859d9ebe434bad3e368d288e28fd,0,0,0,0,1,0
d6e3056306914603901d9212825df35c,0,0,0,0,0,1
189187daef4847cfa4c5db33f6285a4f,0,0,0,0,1,0
fa960d0bb2284d9199c20209abed3fdb,0,0,0,0,1,0
da527630a4e949118da6548b7e36e437,0,0,1,0,0,0
256ab626e8da442cab4d5dfcd6e899eb,0,0,0,0,1,0
118a1eb4f10645e9ad21de0228633341,0,0,1,0,0,0
c526a3fee1ea4243aec72b2a3de15d4f,0,0,1,0,0,0
ca42944a750040d4b2b8168072863fa7,0,0,0,0,1,0
8401741fb4b648478e309fe596dc4641,0,0,0,0,1,0
c7515f4bad0441cf9d5cfa1468462e90,0,0,0,0,1,0
ba275415988b462db284892557876f38,0,0,1,0,0,0
2b9502f8ac974d0b935260df6e48972b,0,0,1,0,0,0
886a89f50e3c473088bb1d78489aa0a0,0,0,1,0,1,0
423199a4ca264e37bf720c4edebce7aa,0,0,1,0,1,0
deab68d00af44507993e03c7cc37c912,0,0,1,0,0,0
7185a99228114633a1cd85c156f7a53a,0,0,1,0,0,0
88b55862d82244e9a5ce7638bf3a8fab,0,0,0,0,0,1
86adbbd14fbd4167977df19c43e90297,0,0,0,0,1,0
3526bc9bdfe54230b9328645af0c633e,0,0,1,0,0,0
9ac299246a404372b89cd416bd07624d,0,0,0,0,0,1
fee008d014f34dbe91912b557e4650a5,0,0,1,0,0,0
f61f47632ebb417aac47d0d719e7a1cf,0,0,1,0,1,0
8db723e9e89a455984e39c6483b6a233,0,0,1,0,1,0
b763a1ea660a4daca0e0e7bba0a4d0d8,0,0,0,0,1,0
c2f5318bfba24e4faebafc7c181dab00,0,0,1,0,0,0
aff9f458eb15421e97161ebd96bfe9bd,0,0,0,0,1,0
a1c50c5d458047b5b30267415ad87d57,0,0,1,0,1,0
403f934b8e924d9ab473cf984a9a8a95,0,0,1,0,1,0
f85efa9baf004ac6a85456a49251d1e6,0,0,1,0,1,0
3ef61456dead45eeba1e39ba9725e570,0,0,1,0,1,0
1717d479a6d947c4ae7a85e72d029e33,0,0,0,0,1,0
5a53d1dfd67a4b268ad3a8f24072e581,0,0,1,0,1,0
f12b32d9d2a048bc91f81cccab3684fc,0,0,1,0,0,0
b964189d9b704e55b3fb084d672b22be,0,0,1,0,0,0
144c6a6c64044552b0b846e07ca708c6,0,0,0,0,1,0
376b5bdd88984bafad5b6e0164c1c1cf,0,0,0,0,1,0
03e13d75848a44da939292568bd454db,0,0,0,0,0,1
800bb97df2d84565b44ef953607a05bd,0,0,1,0,0,0
87240e4615344b31956548f6d2b8e111,0,0,0,0,1,0
6284fb22a0344578b00f3237b7586376,0,0,0,0,0,1
5947d62bdc5540a2aeb3612deebe9378,0,0,1,0,1,0
be175295dc134f5bb319d6fdcfb2f40c,0,0,0,0,1,0
05947969d9d745b2b99a236a2973d120,0,0,0,0,1,0
b3e48dc0b40e44199c4e4437e2fbd913,0,0,1,0,0,0
60818c96a2f54bada9aab72a8864cc29,0,0,1,0,0,0
82488f43a6464f9fa043013ca0216700,0,0,0,0,0,1
59f2a92fbb9c4c0799bb2bc0ffa5fca6,0,0,1,0,1,0
2d2b72ffb9c54334af2c2bf3c153fe9f,0,0,0,0,1,0
5e6e9b85ac5e4217ac2a2af0371d2a60,1,0,0,0,0,0
7a6c636a7796419cabc72657c77ab213,0,0,1,0,0,0
f278e7239a47435ba2d3398abcfa0708,0,0,0,0,1,0
4d4f918485af4b76851107f1cd50036d,0,0,1,0,1,0
86b88c39c5a54d39b9dfd95f69ca6530,0,0,0,0,1,0
108fed52d2a243369a14530e51824131,0,0,0,0,0,1
bc340d2a774543fe8e2e4590a73c58eb,0,0,1,0,1,0
4e6d8a48dca047858f89a69746baae37,0,0,0,0,1,0
064083501980435388ba3201ca17f299,0,0,1,0,1,1
6f588174f55143d8b128e38edc4f7638,0,0,1,0,0,0
c113657d60bc436fb186417e3b6304ad,0,0,0,0,1,0
c100c9caab2f47b8bfe863081d4071b1,0,0,1,0,0,0
7b32d822371b487ca18b70e062587734,1,0,0,0,0,0
bdc1d5c436d940f9a49658eac5c86826,0,0,1,0,1,0
3ccb350e579342c1ba0213cad39972be,0,0,1,0,1,0
094c193aa6284644b1d7f7d1a21db4a5,1,0,1,0,0,0
f9c0c36bc3f444658bad2b9e3d06f9ef,0,0,1,0,1,0
684da7a8ff034f9fba577f81319062f2,0,0,1,0,0,0
4f759799e4214c8292cf2055c69fa2a1,0,0,1,0,0,0
b5a160200a4b442bbefa6667a2e521e7,0,0,1,0,0,0
bfa9e973756d44f385af55b95e6e5b80,0,0,0,0,1,0
166232625c3c402a9f2ea3e0d71b3ae3,0,0,1,0,1,0
8eda1d74959e43ffaf6f50eff5a781ba,0,0,1,0,0,0
294946fe98c74bfc975c6c93cb5b21a6,0,0,1,0,1,0
885838c1333d476aade1bb36649b4ba5,0,0,1,0,0,0
f18337bede86443cb6d3bb885b3125a5,0,0,1,0,0,0
121cb5ba50fb4ea1878621db71e21f41,0,0,0,0,1,0
2ca82766875e4c8e926a69ab514e080a,0,0,1,0,0,0
77649f1501b54ffe8fa8bd8192d006d8,0,0,1,0,0,0
aea3ddbdbc4b4798835e4366ebdd4b11,0,0,1,0,1,0
18e811d3bd1747a5824ef149e8157eb9,0,0,0,0,1,0
f48c6c639e4d4f94bd342fee4eed91c8,1,0,1,0,0,0
87b8de389e114bbaafd0b357d8cf0ac8,0,0,0,0,1,0
39d7c5c8c354437fb0d1bd6f99b2dd08,1,0,1,0,0,1
fb18c7577c2440df8bb2b841fa59c380,0,0,1,0,0,0
ac54689749d64573bd7ffb1c51c8fc2e,0,0,1,0,1,0
ec7c93aaa8a74b38a05768369a61d631,0,0,1,0,0,0
83f03242b06b4fa7a8db98f2fc513df5,0,0,0,0,1,0
fea5479563f149bf9a353ee870010cc4,0,0,1,0,0,0
483dc61849474f2f87322153d257b716,0,0,0,0,0,1
845d53792ed249dd87ac5d9084ab5d89,0,0,0,0,1,0
66b8883ccf164d64a8ff30acbc09557e,0,0,1,0,0,0
6dd35b033edd4912a9eed56d6da59ccf,0,0,1,0,0,0
e140c06aadc94685beba49b6dd0cab7e,0,0,1,0,0,0
29094995a0cd423ab40f4606a016877a,0,0,1,0,1,0
7a8cede91904437ea252f762d49d88f8,0,0,1,0,0,0
99bde5478f3d4a8aa64cf8f443e79837,0,0,1,0,1,0
97159b98469a4e88af1e53f4e0470c7f,0,0,1,0,0,0
a955a4a310714523bc1e242528b806d6,0,0,1,0,1,0
b92e264077994be187fec9eb095c98a4,0,0,1,0,0,1
6906c41cdd9b46a3bcac469f3ee6398f,0,0,1,0,0,0
cc4e7831bfba411ea292b75bbb79f22e,0,0,0,0,1,0
583f9d538faf4fd4a346d6ff23cea34d,0,0,1,0,0,0
dcd660aebe1b4516bd0ed68adacb6841,0,0,1,0,0,0
5ecab2f93853457ba0296e4c1cdbfbdf,0,0,0,0,0,1
7dfa5b11f7414596acf289a73fe191f1,0,0,1,0,0,0
7210e785b3ea4d3894335b5382b77416,0,0,1,0,1,0
3bf2fd1628184da6b4b1fdea2bb4bb92,0,0,1,0,0,1
882fbd8d4b8f4aff8aa955b3fee9c461,0,0,1,0,1,0
3e8e8e398f6e4319ada7ffee3f41fe0d,0,0,1,0,0,1
db0040c9858b4aee94bc9139c9430455,0,0,1,0,1,0
212910b8db784a5f82da6b0a8b328680,0,0,1,0,0,0
21f8800f7d5441fe8f1082b159c6f46e,0,0,1,0,1,0
21ee0d9ae89d4b7e995faf6d2ce8afae,0,0,1,0,0,0
0f8df07c521d47fbac3bc368b05b233d,0,0,0,0,1,0
d24626b5337f478dbd4d705c88b13313,0,0,1,0,0,0
9ec25348c68445b7a16841e7706ad8d9,0,0,1,0,1,0
77ac255572624e65a43cc39b8f0c2902,0,0,1,0,0,0
a20f68bbf53949ccbec89a3f4c4f0204,0,0,1,0,0,0
d82f94d90038476389f84d3369f94732,0,0,1,0,0,0
09baccd2805e448ea8366e0660bdfcce,0,0,1,0,0,0
b46d43361873458fa55a12a96d31f97f,0,0,1,0,1,0
a5efc0c3ea8645d0b51c962afa8e4450,0,0,1,0,0,0
9eaa755105854de6a4fe1b0185af19a1,0,0,1,0,0,0
adb2f69db5e843c596937e1d950ff5d2,0,0,0,0,1,0
14db3818baf5489e85bcb05b136ac313,0,0,1,0,0,0
ebcbf442289648c58dbc168750d7404a,0,0,1,0,0,0
a717735c87ed47e1b358a210c2c15320,0,0,1,0,0,0
c8d5a8fbc1c44b22bb8eb4a35e11bf15,0,0,1,0,0,0
ad4cbc3ce1614180b4ca3943b9083b2b,1,0,0,0,0,1
b2e6744cd5fd49f1a8189880b14b4d72,0,0,1,0,1,0
1083f95b2d1744c2b6cbbdb2a5133720,0,0,1,0,0,0
a2f491ae314645aabe52be73719ad9cb,0,0,1,0,1,0
abb4a3af89dd4a18bc6e7b5fe18f7377,0,0,1,0,0,0
004bfbc0031d48248c07300c507b0131,0,0,1,0,0,0
95738980c1e6491ba033acfed8c73918,0,0,1,0,0,0
9ca2052aced2416c8aaa3bf4db62eeff,0,0,1,0,0,0
eda47d6a6cb54b4f92052a73c6bb096a,0,0,0,0,1,0
e6518745cd1444588796142b720094dc,0,0,1,0,1,0
03a988d8161f4ab0b02546950bccba9c,0,0,1,0,0,0
d389a54f0fe24d8a82fcbfc306026355,0,0,0,0,1,0
7fb903ba482d402c9d1609891479e8c6,0,0,1,0,0,0
fa40eb4ba4244893895738463a343ef5,0,0,1,0,0,0
b07722cf9f1445cba49faaa60a6c51ca,0,0,1,0,1,0
cd9674e09efe4f86b21a90215f4e0463,0,0,0,0,1,1
8d0d0786e74f47ebb7c9b765365db08a,0,0,1,0,0,0
8a6de11d93f946f48f72213af4c18112,0,0,1,0,0,0
0d55bb59dcea441da3e54f251156bbd8,0,0,1,0,1,0
13f8ff70dba1472aae76b87e47ede02a,0,0,1,0,1,0
5f7d5201585545bba0c35a18caf9c1dc,0,0,1,0,1,0
26a9b09d9e7e48ccb57ec569f976fa3b,0,0,1,0,0,0
4a5cd43c63c44de1a5840df088fd871f,0,0,0,0,0,1
667a37ecb9a14257a545905e4484f5b5,0,0,1,0,0,0
3e5859a4b03f41cabbe2546761f602bf,0,0,0,0,1,0
bf93a0693a2b421fb04b158c859d6ff3,0,0,1,0,0,0
a206d3d8fd004ad891bd5854e2900141,0,0,1,0,0,0
e7e7bbdd16f54c8d90a050b4c69d7bef,0,0,0,0,1,0
ec33ab321b0840f9b4b2efa305cade2c,1,0,0,0,0,0
c471d314feaf4fbc86f006226aa0d591,0,0,1,0,0,0
c92bd0d480624aa391e618a6a5221cf8,0,0,1,0,0,0
ac18ca82e8784d99980fee3d435e84da,0,0,0,0,1,0
67ef1b41af5f4ad8be3afb28db78eed5,0,0,0,0,1,0
326f0fa055e349d598dc947bc8dbde93,0,0,0,0,1,0
c649371edff740dfa8a87cd2b34a7d44,0,0,1,0,0,0
0503f233c50f4a03ba11d600b7bc3d69,0,0,0,0,1,0
6f930f58dcb84a928aba53599addc99d,0,0,1,0,1,0
d656498605634fa08a5c6a3601c20df4,0,0,1,0,1,0
4a31fd7c9a3a46b9949fc3da3cd26211,0,0,1,0,1,0
6a11da68abc34cf9b2785519c3f20597,0,0,0,0,1,0
f0341e5b8f094a15a197a8feea5438ac,0,0,1,0,0,0
dcbee2c1cda64dea8eb2657d36e88573,0,0,0,0,1,0
3ca4d6afa67046f1b5533856637c1cdf,0,0,1,0,0,0
2d0e46efd44d471b9da782ecfeb82b32,0,0,1,0,0,0
4bf87129d5ef40c6ba6922e0fb463ef3,0,0,1,0,0,0
7265a51b70b6418b8876a9591748fa77,0,0,1,0,0,0
c5c9aa967d5c446d8a28b98e8370ff0e,0,0,1,0,0,0
f0175eeef0e44e81bade2a7281d59d5c,0,0,1,0,0,0
b26b30fbd4cd469ab803bb14aa5f1d0e,0,0,0,0,1,0
d370160ce8b84f10831f74c6d4dcc978,0,0,0,0,1,0
1bef21e88ab64e3abf65e13123529dd3,0,0,1,0,0,0
8a3832e4c0b84328948d43aa5476e6f5,0,0,1,0,1,0
d96ec51c8ca0493991188137b9640208,0,0,1,0,0,0
2ffc4e4bf5c34cab9836ceac919cb5f4,0,0,1,0,1,0
4d5dbc445bfa41128c42b883fa0299dc,1,0,0,0,0,1
bbb171ba392d458bae79ff944085813c,0,0,1,0,0,0
36c25036448b4df2af16361ead9c0470,0,0,1,0,0,0
7a32092797b34116b031d142565c7883,0,0,1,0,0,0
5e26911985924439a1d2c2d41141e3d2,0,0,0,0,0,1
54c81086eab048b680366956194af29a,0,0,1,0,1,0
4186f471648c463f8327a8fe255d2c07,0,0,1,0,1,0
b8d800a7439a4f62baba1be120c1b21d,0,0,1,0,0,0
b198c215317541bc95ba25bf2b8a5048,0,0,0,0,0,1
a31dc03ff56f44f688408783dbc494c7,0,0,0,0,0,1
96cf5cd282214be3ba2f0b40a0ab1b28,0,0,1,0,1,0
73483decb07b429e95261b43aafd57d4,0,0,1,0,0,0
ec50fcf07ec3411faf61e9065b8b327d,0,0,1,0,1,0
22b5197cca834535ae125b6054e941e8,0,0,1,0,0,0
8de37bfc690b4babaf1d1ec14f275125,0,0,1,0,1,0
4471922875304a21a9082dda83fdd2e4,0,0,1,0,0,0
13872c6edbc6428581089521ef7e014c,0,0,1,0,0,0
