Row,fixed_angles_constant,interp,qibpi,random,three_regular,tqa
2edd771fd4704a36b3fc6b55a409fc7a,100000,100000,100000,100000,18,72
d06f652c412746368b045b0dd28f14b7,26,325,100000,100000,100000,22
90db0613d7f3498e953ba5e1fe1ef4f0,16,278,26,55,41,24
ec8d7b8ed3a64908a03d0b81b0bfdc60,100000,561,18,100000,14,49
78196ca0ee574e45a99ebcfc3e7913ae,133,811,62,100000,31,100000
1d025b3df5bf4e73b69a3ab6e41b78c8,84,1444,24,100000,54,32
b6bcfbd17e89407096a37c29385f681f,162,765,14,100000,14,51
eca7491ccbe749778bc7e98db192f557,100000,836,26,278,15,52
29c1b61bc3ee4a2b841370ffa9d1b0ad,323,1126,64,100000,52,146
bb3b6c4050fb4ab18639f0d4e5ebb76f,90,517,19,100000,29,42
a294df5b7301415aaf75f7be5a9713ad,100000,624,18,172,100000,57
485eee80983b4fcf9e33be21ef1ee8ea,100000,651,13,100000,13,72
5979ee63116b4e0aa86a0edc53b49829,89,400,15,149,18,28
66f585a578f94fdca13e882b15c7725c,75,969,20,100000,27,37
6f25e4f64c36408aaefe117a33e08755,100000,1345,52,504,20,62
6227af2e8853413dab339bbdf4319544,101,1457,11,100000,18,56
b8c3457a3e674447a9155470d9f8a71c,97,1012,18,449,23,38
c26df78be9324bbf821c9e7206bb2ac4,103,426,12,146,12,53
4258939d7d3a4b73a92e2062291165e6,100000,100000,20,100000,100000,191
2fd45ca56af54393b5e4645e3265e250,61,628,15,60,15,56
aa07ad4bd905443db9e1644e9b41491e,100000,533,100000,100000,100000,55
bf61bef6c0be4ce8b4b6ee50a3225d39,202,1058,18,100000,20,55
787c656cd8f245e291ce9142b22c4012,371,1397,18,349,16,124
edfbc828bae741cea2f9f0f793f78bb9,173,1014,15,100000,15,70
cee1a6cde48d4b9a81d3a6d1fa6f068f,87,918,16,118,175,46
3b6e085fb8bc45149e5f0b8014ecb79f,159,507,87,100000,10,45
568b7faab2b442ae937fc96232027a52,100000,641,20,100000,31,29
46dfb268eed8432eb0b66d24707d08e7,100000,826,9,100000,18,55
ee7706e863c044709695b14cee64be28,29,261,17,100000,30,23
2b3e2c6339344ebfab49728e688d35bb,24,376,28,149,100000,17
5effec5b8c59465e888b2621d21c0bd7,98,948,14,100000,17,35
f6256eefbede405ea8f484601871cb7b,100000,1423,15,100000,15,116
b1d188230f05493a9ed5d1a9b4d14cc4,200,1053,147,88,123,239
8f7000451cdb4b7f98360daed3afaf29,142,1281,122,100000,122,155
aa823f64c43a4c89be9096642fe146d5,23,379,26,92,100000,27
6c1b501f23c04e05b2fb9dd57273772c,100000,1271,21,100000,100000,35
97ed13bdfba141ab821c419b893585cd,127,597,28,100000,20,66
341712c8bcf14c788c71b08f083d953c,166,776,18,100000,18,103
77b79cfc14c346f0ba0e1758d852a933,241,1111,19,100000,47,40
08d92f39d15444cfb608d95073a02df7,150,1201,15,100000,23,42
8376aadfbdb844dfb04571c69795813e,100000,392,27,100000,100000,31
037b1785a72241bca15afac0bf5797ca,100000,100000,20,100000,22,127
ef48ee9d01ff45e195ce9072292b5959,48,651,15,232,20,30
3eeeb5ef1a9e4f1389b19a3e55f62fab,159,567,11,115,127,74
a1a2ad05f52d48c18ce16e198aaf3822,100000,1161,19,100000,31,42
2b3a9d3b339d442bae4bec7fb8367fe0,100000,868,22,100000,39,68
94e406bc449d483c99c5d7a3797b6479,64,714,13,100000,18,37
49b2da0a815a426f9d9a18f38787ca47,49,392,70,100000,23,49
43b221bae7db42f6a3ca03ac9f3c92f3,92,716,16,103,24,33
3e25b01a98c6451b81ca9b025c05f0ff,100000,732,33,100000,100000,54
96aa1c5b97854529ab2ae33daec4e66a,100000,285,20,100000,100000,28
d7ebce43f0c44edca0eed0fc26d46085,100000,1235,20,100000,100000,95
2a3124269f684653b7781ffa2fbe803b,100000,735,18,100000,34,37
1d83f32392a44d5db85381d31585e320,67,604,25,100000,100000,55
9c4e9027b58d466cb02f8cbe2e54f1d5,127,1216,100000,100000,100000,98
a0e038e374354919a146427c0510b818,100000,740,19,100000,23,27
905d17f2c1e441fe87020e95b743826a,124,691,101,100000,11,49
5c6d9816fea9451aaa4207d801a8570f,36,424,21,145,47,33
9f87d67946114ea3813555e02e669d0f,100000,1525,216,100000,100000,196
234ffdda9ba24858b7b1162f9bfa0a4e,100000,767,21,82,65,81
5c92149dcece438b9c28c30e599dcefc,122,894,22,100000,18,50
fd95e184391e43b9a302abdef72b53b1,100000,490,50,128,15,51
a99d55e3672348a9b824233b2a11953b,387,916,21,100000,100000,53
92786a5bb52d46bda355fe210b1485e9,218,613,25,100000,100000,46
6b6d3122f81f44b4a073a2bd00260fc0,100000,707,24,100000,17,106
23758b401b464c17b2151f09e26bffe6,100000,773,156,296,156,95
53fe93e267e041209227981c73c4cb0b,267,791,25,100000,14,46
9cd46bb58baf44ccb8fd8e947a208478,100000,100000,100000,100000,100000,64
9fe251d6013a48528f3514400dc1e023,99,389,17,100000,22,39
54836db47be64d65974c6c59d7470b28,23,285,20,69,33,23
0458563fae984afca8940f167aa6dfc7,106,1111,13,100000,13,65
50d76cae3bf54ba38e4d9ccc44202fc0,40,452,22,218,100000,36
1f5e635a053f4bf687a3ea4b058a1a90,100000,1011,100000,100000,100000,102
166b6aa0a40242c38ad62c8753b247ac,229,1565,20,100000,78,67
10486839701c4189986c81d0fccb6f52,100000,699,13,345,13,47
39d9f09e53204116b69b4de584dfc999,100000,949,19,100000,100000,59
130488f036af415bbd656692fe591a1a,99,624,16,100000,16,33
bfe70ad064834fa19fff1ecbde1de25f,159,630,14,100000,23,123
58c88ccb4369451ebd48ddf39da3268b,100000,560,16,287,15,91
a74daf515e6d4eafa46e3e3d59453976,159,496,16,100000,15,31
e89b8f69e87e4646b152b05188222531,100000,811,34,100000,180,73
b27b96ae830848e7b52e4f7839e2de4f,89,504,13,58,15,31
8db69f3e449144eebfc67e9d80c6c2c0,349,1767,100000,100000,100000,169
a74ae2c814eb45038a901a351fecab68,181,761,44,328,30,89
55479228abef4c76b74b5125d9b77e82,75,833,16,100000,22,45
2f7d61ef612d451cbbe77072dd0f4e9f,100000,559,19,100000,33,36
c52236b940574c7cb35b4cf8a1d2c402,285,1163,119,100000,79,147
d0de2ba851bb46699cd362ee71453d07,205,647,161,100000,10,69
e6cf1e6ee48044c5885fed243835c864,153,894,149,215,149,92
dffc0a6600d04490bf0af662f222aa7c,100000,471,19,100000,33,32
8e4b60b20f934a98acd711b8b031db7d,100000,524,19,290,100000,119
2dc962f45ed94cf78a55bb2664b0f578,100000,504,14,100000,14,56
a2c7bf2cc204457ab1be1fc216fe4e0d,100000,671,18,100000,16,35
25bc5299c39d4544901dec0974661f90,100000,649,12,53,62,48
d63e87349fbc415784b98cd823336f5f,80,506,16,67,17,45
7e1a24d0334347499fef1f5990a0623a,135,1297,109,459,13,62
469d1da1f8e240d5bc6a0f9eb564a900,194,1039,24,100000,495,137
f71820729508427aaff49eda29e5aa04,80,649,13,100000,22,30
43f4bdd9540b405ba01ca2b80c32c24d,38,549,23,101,68,38
e64ac409442742eda90874f8978bb54b,35,234,70,100000,100000,18
038ee65f14ce4a529bc114cc4a173608,62,771,221,123,20,35
ab916d8877ac4012b4009a7191c0c969,63,1170,8,265,11,43
1da6e7e1763e49d4b1c9e923b5146f1e,100000,613,16,100000,306,58
be40404652554af08cf24e584d39bfa3,100000,100000,100000,100000,100000,66
bff0810d1bbe4d9e994a98bc8bb89bcd,193,702,19,100000,93,32
128b376890314d4d846455aaf8bde833,48,870,14,65,19,35
00c7c393caed4c7a856759c683ec29f7,100000,535,15,100000,15,83
aba386ab7e3d48be97cbfb183033704c,149,1036,38,208,16,55
c063b88e2df943f480ccc3d13c6acdce,100000,1049,20,343,58,44
161326078e784759936963f1563da233,68,420,17,100000,24,29
76033ae9fe6b4fb5a9888be2adb68fa1,100000,1212,25,100000,100000,29
54cb427a2e8b44fc99365203ca52c179,100000,725,40,100000,100000,62
d964e375a34a47e49706d4e28883d4ae,66,870,17,100000,23,26
baabf3331de8483a922f47536b15f43f,65,751,27,101,14,43
b458de2fab344c1a92be9e2c121553c4,100000,676,22,100000,78,66
57ac836e0fb646b5b3d985521ee3ccf9,240,858,24,100000,100000,48
e987e6c86a9d40088479e896ba42a0a0,112,643,12,188,12,54
1d14b66f32cb47c2832ff459d9a17761,100000,924,18,100000,18,104
0b31e1ecd1b8449e89662dd74533a70d,92,679,22,185,22,72
59c037bbdf454ad1a0a478d3cd559426,100000,464,23,100000,32,44
a327f627187147ef966226f5f962f18b,100000,3531,261,100000,201,301
b89cef499c124cd985d621ecbff79b7a,46,511,15,52,100000,21
6a8c9ed95f5849db81077cf6cb609f0a,84,889,92,113,111,137
9f2f4136b67049fd9c98aee9893f8924,153,437,11,100000,100000,47
207fcd4933b648a6be61425335200037,117,411,19,77,12,50
8049919950d84e4d967e26c9be181498,96,357,19,87,31,35
840cf38412b64488a91cfdbe6a4fcea4,100000,777,18,100000,33,32
0dd206420f3d43a7a7ef99e450f30da3,100000,476,40,100000,17,31
f7e3d95527c34df18e25477f1be9e618,100000,882,18,100000,33,100000
18a3d745a8704eaba00e4be1a7d3ba0d,100000,100000,100000,100000,100000,34
f2eb7820c89648cfb5ebe18ba79b5939,118,636,24,100000,32,50
0b197e2fff91401a91c2964fb1b8f8e5,100000,1845,20,234,39,49
9550495ccfc54f85a23c4e8f19bd318b,42,525,13,100000,18,33
3b7cdb218f824d91bf4e911727bd241f,100000,629,100000,100000,18,46
4fc03dd428014ae39b8cb634078ce8b2,115,505,26,100000,100000,100000
eb3c064052564f4aa0c8ba2bf237e4d9,100000,503,20,100000,100000,43
6dfac98fdc5442f6a5abc9121269cfd5,114,600,24,140,15,33
aab6c8c6e9684e55b601c177cb065605,45,804,100000,100000,100000,33
62c4cbc9d60a4c41895de06cd8094b4b,147,694,30,100000,10,44
e8f7c03c664444788fabbf01208320b2,100000,915,22,100000,27,40
2603980fffa74cbc82fd31189463576f,224,1317,24,100000,42,32
f296e999795441b4b3eaabee01bdff5d,66,883,10,52,19,29
bfc2351a77ca420fbec6cbdae06de8de,73,703,10,111,100000,42
2c84955a90c344918ab6c9d4976c07fe,81,885,96,198,96,56
7960dba44a454a52a91d3baf3f204745,70,654,100000,257,151,41
16072e47b2ce4f3ca66892b041ee06c4,87,737,13,100000,13,39
507b188d2ce042e389d0143f08f22d2e,171,878,23,41,149,79
add31c6ce3df479fac901923f0a582b5,67,839,17,59,20,95
ffd70edebcac411891913bb3f85969f7,146,1405,68,100000,25,70
5060a54c34904c718a8e6e88e8536d7f,64,873,17,100000,22,33
1d8c0b709f6e4de98a4db5e15de8292e,104,594,10,100000,153,33
79cd1234a60442709591acdbc6dd6847,289,1481,14,100000,14,141
4a271364687146e9be8f1e5efaf52a57,186,1135,20,203,20,41
4c8d5ce1eb0742b4b488f14ca31177ff,100000,631,11,100000,100000,54
a0b4405527d74b7d8d2745478d903f9e,96,324,18,211,26,32
328e7f9a864f458c9ab906d69821976e,100000,719,56,135,24,158
62aff7b4f3ae4c6a8ca244997226e3ea,100000,817,26,100000,38,69
2172bae146d64202a68a1bae4a3144d2,100000,1015,11,100000,19,66
70b106f1df4b478695da74aca40bb57c,100000,726,15,100000,15,85
f2f0949cc582496284f5949d0e3ce99d,100000,2360,14,100000,14,58
7568173c9a714e9e91a89abd05659e21,224,497,18,100000,22,35
969ad8d8327d474b9271ac86bc1e9864,43,610,17,100000,100,28
ae7e6b504d35439a9b136920bfb43027,183,786,18,100000,34,42
dc7832bf35c9448aaba1e9ae1006709a,255,100000,31,100000,31,79
e369452b175f4caa820968999b2bb70e,128,285,14,44,22,39
a5f18de898904f0fb94d5cdb1732aa31,49,529,15,100000,18,37
baefc4353c404b3b8ebea3ef5637d058,165,1193,18,211,18,59
5dd2c4090e8947699be734af69d478ea,86,550,464,92,90,122
484c76fb0c7249eeb83d28eae38614dc,100000,768,100000,100000,14,69
b4c4b643d1434e5cb39fb97578442e98,56,533,14,51,19,37
378f5d14348b4eff961061b9180fade1,141,611,22,100000,13,44
5beaf114054c42bd8d0249af07ffa4cb,100000,1245,12,189,12,74
e6de774174fc4f42aa47941496d1755a,100000,100000,100000,100000,100000,38
1a43659c3ddb4138982114d1e3942030,100000,653,21,100000,100000,47
6d0fcce4879249fc97adcda8add053b0,172,690,21,100000,13,49
7d26435c96464467bf19a1254eec6e27,73,1020,13,135,19,29
ffd552f9f60b41a291eef045e3281e8e,100000,374,16,118,18,35
213e34bdfe3743cb973637c2442b3789,100000,963,67,100000,31,65
7f7f80c0bb344b7d9ed9f9ee73b5df81,77,529,7,240,16,29
3c4458821fbc4298a4e7bf93639a76d2,100000,736,9,100000,199,37
672da365ecf14396a9f83ecd67fa8110,100000,612,28,100000,17,62
19a798af2992474caa7e5de5042e5f2e,52,326,14,117,16,23
4c92c04cf6554ab1a00df6df855e1466,87,933,23,100000,21,42
c212d78ef06747b8a61d8f2abc581684,58,287,20,80,174,29
1d54594a9eef4ec0b949a1d4de3eb01a,100000,622,20,100000,100000,60
a1d2d704bde847c28edb1ab03faca7db,277,1111,19,100000,100000,39
373194b641fc4e42840cabbf2ddcfcbd,63,790,16,100000,100000,54
5cbac939b4584b3b92da443493e3a78f,100000,699,18,553,100000,45
c7587dc953094853ac58eaf066996bb2,83,1290,9,100000,19,28
9a739e00ce5942e09ba141ddc7827222,100000,522,32,40,32,42
38b1a0d97e684783b583426e3640dde2,142,854,10,100000,143,76
c67e398a15784097878bdefec0525d7b,49,488,23,100000,159,36
c69bf8def4d14f5dbdd3b02d15c69379,325,535,41,100000,100000,123
61fd3d0b250549ed84ed16ff0f8ebe97,100000,1401,41,302,44,77
efc259472675472882f7b492e6ecd79d,100000,612,15,235,19,46
80d50d7e5aec453894116b4c024e1ce5,109,483,14,253,99,46
2837213254d244f8afefbf5ca30bc50c,223,100000,100000,100000,100000,32
cd5be7ae7c3e40acac5d574867a8c951,173,674,13,380,13,67
204918daa06c4c288d7143077939e17e,73,1291,16,100000,23,36
6eaf64c373774f69b37397b1f9b1abbf,42,281,15,218,18,31
d66f65d6916c4ca8932ccf2ac504cc9e,100000,441,18,106,27,28
c64fa4bc09cc4f8b8822be1513e06044,163,566,12,100000,98,64
16a61ec5e1ca45b9af96f1abb3517a27,100000,340,100000,100000,100000,27
546e9faa8c64455b9fb136cc308fe7ca,224,2565,95,315,90,157
c25c0c93ec06412aa7e38d80c681017a,100000,1060,17,100000,17,118
e271d7ab129c45d7a4390d85a5c48954,153,460,26,111,26,38
3a2201407e6e49acbcc4ce231381cf0a,196,826,24,100000,49,48
cfd688f27e5d4ab7bbac27c10c7b6afb,100000,720,8,100000,18,61
95313382cf06442b819a4f1cb0a434a1,123,831,17,100000,25,35
31baababcbb14a8abdad11f7273a393c,86,456,27,93,100000,44
b41963f1e4964309ab12f9ed6507692b,100000,991,21,100000,21,66
aba70a1b67cd4f46bf59d2d748b7beb4,48,377,21,32,33,27
bb4e3660f17f46128a46ab39a6f2ef51,259,1655,21,372,15,91
cdb9e54de0cc43a89846ea247e6baa8d,100000,972,39,100000,16,44
8a35979bce204269bd58c2dea0ebf3df,100000,736,34,202,20,86
f3b055e2b8b84476a270012498239af4,87,100000,28,100000,37,54
6147c0a828dd4933824a26c08e969e93,215,1006,17,195,17,72
a8e2a2b1cca44cd7be793a2aad09df56,100000,100000,20,100000,100000,35
a7f7decac4b545d69e874396e4c59246,39,480,14,85,15,30
04b6c814a2744a28b2620ddf503597f9,174,473,16,100000,27,28
e1d6ca55f8e84f95b93da03aab12d240,126,1157,45,100000,76,134
6d5cbfa0d9204000a953128ba65355b6,38,401,23,100000,100000,28
2421db3b75cc4a1fbf923473651accaa,100000,733,25,189,100000,39
8b382614d9fd4892b9fbd3ef68b64c25,75,218,19,135,14,45
71b8e16d362b4628838fd1371e4c5f63,100000,100000,86,100000,27,57
71d35b500482420897b4a0c10802a6d0,100000,993,72,233,44,81
fd3519ccbbfe42adb922ffd4fb17385a,100000,743,16,119,22,31
8d6014abf3c1450da77178cef6912fab,397,729,68,174,133,40
a034b8148f044c51b2a3d6b1550bbe93,268,932,38,268,42,96
56c567e9775443048e5eedaf2b0efc83,73,304,94,65,15,34
4417da7df047452cbbbac9b208c84c41,100000,788,29,100000,18,103
41f1f9e670ba4dbbb70f3c1772bf57b5,104,520,22,277,10,43
3496e49f25e6484e95cdf7629a363de5,25,138,18,100000,39,22
7db9fa83acad4b8dbb11fb707c41d638,73,1288,94,100000,94,56
024bc1c038244007ac808e1d24f5c01f,160,1593,19,100000,107,45
58d37e475d6c4150ae67ab5f529b6249,249,783,12,100000,12,50
31ff703ae3bd4248823e28caacdd8e53,53,400,14,76,17,35
5b38e19a90384eb29806bece89b04be2,100000,889,25,241,17,70
d25233fd80a047ce95eca1502f811d24,89,871,170,171,91,78
5cc9124ccd774ce59c3fffe586b7a9f3,16,348,23,46,45,18
89d0df64089641cfb4f3e3aa47d373c3,100000,836,21,350,34,39
69e85c66d15447729182593935dd84a5,100000,756,27,100000,15,67
f702d2056d65450382d4121fd8b8226a,100000,1483,37,100000,17,54
7334066ec9aa47d88631c8c08193c777,230,679,14,100000,12,63
906dadb0e0074ddaa66843443c84b72e,117,978,21,100000,17,42
c86a8d92fb6545d28ca8efc81c036f88,32,287,25,62,100000,33
22aceaade96946dba13fdb5e4b095c11,161,1374,22,100000,120,38
6dd6543f810d466a9314d8c12c9cb1fe,48,521,21,100000,31,26
1fefc603dafd463888e81a5ebac851e7,100000,1104,20,100000,23,84
a42985fbee6a456a9a9a8bf85ad3925f,100000,496,15,100000,16,46
05b4bf9eacdf4cc6b6c8c2a0d17173de,272,693,20,100000,27,26
15e5e37948b94804a7eeb33898242676,89,784,14,100000,18,30
92b12e089f3f484189760c4a4777822a,54,555,30,100000,100000,28
d6da78d5d993484189f12dc5a681e1a4,98,956,15,100000,16,60
ab4516d766cb48cfbdc79c3c16aded7c,159,561,26,212,14,61
1172f707b9024a68b500c4680a70be13,100000,794,34,100000,14,75
4d6bc8a164b44a8ca9c48c31c76133a2,76,464,11,76,171,39
3ef6abe97140429e8c5c12210a2ad7fa,99,990,16,227,22,42
c4bd82b347da4fd88b4c65bc1e005283,347,610,17,100000,100000,64
12d97f5f288e4033acd9ae55b55c3ebf,18,160,30,123,100000,26
ed1101f4eee84f3580f35108fc3da67e,100000,1176,19,100000,9,56
92b6445f06ce4420a1f22b281b07a864,100000,1100,17,100000,91,49
4755802c26004d249388ae04a3a79d0f,21,270,23,77,37,29
334e4e8a9fd14bdab19861c1c913b7d7,100000,934,17,115,19,36
aac12731ca504907b92c1989a6efe9cd,86,479,8,268,61,38
68201c9aa2ba49acaf99d4dbe21464ac,100000,2112,100000,100000,131,100000
62cc8881057b480ba8ad61f4eb9ec9ed,100000,775,17,118,26,32
d1870ed1b83e4941945672686cbf1479,153,445,15,162,18,44
a0e520027f5041ce93dda853c8ca45a7,69,910,10,127,14,31
b4af620cbf6e4e0e8e518d99f10b272e,17,221,22,67,30,32
99fc4f7b91ee4158a5e5193c762478f5,63,929,16,100000,19,49
71285dc185a14abcbc13e46e87dd69ab,100000,1766,69,100000,100000,39
bec1bf22dbf941d295616ace5ab0913f,166,762,16,100000,16,63
c13de249ae374885ad97252f5b1b12ca,100000,507,15,134,30,42
9366071c63864dc88a8aa4fdadf46539,125,446,12,96,14,29
565a4768f5684405a189b433af0cd400,65,1132,17,100000,17,61
3d2523b8ebab4d829b495cdeb5a42a8e,136,1091,74,100000,37,148
c425f64d19dd488289bb55f6dfe88f72,59,1175,17,100000,18,69
bfad811e321c43528992798a3a859f43,103,506,18,287,13,77
d0e246ea33b746ad93005dfa7bdf10fa,100000,740,23,100000,15,60
d3a888e59eee4b4fb0472bcb5a2a1819,115,1007,275,100000,16,133
e14eec0048c64037b0b3b47c133da009,100000,100000,100000,100000,100000,45
a8276b6e607144dca7f044ee99bd7b5d,100000,100000,100000,100000,100000,52
d1c879a9bc004196b69f3a32a3083c6f,100000,789,18,100000,23,105
b32774f60bfd49d2be513af5c4c5eb41,100000,605,15,100000,19,31
e3ae2d4b41f44947a788afa8048f38e4,100000,919,17,100000,35,31
6ff15bcf1ddb43bb9fab952f09b085be,100000,524,100000,100000,25,44
dd6bcdc3e3524236948c8c2635f50586,17,100000,31,100000,100000,24
b4f7a130a6f244208291c60d73be5422,39,811,21,100000,26,37
e6a2224f84534b608defb211a9072965,100000,772,49,100000,21,52
c4406b0b6f06478b93dd9455c31d21f1,70,1150,41,100000,58,54
e3819b804c85426d9c8ee519f6f41aa9,175,722,19,100000,14,48
019390a2bae84ec583b2b95d55a9134a,408,491,24,100000,34,51
e80e5bc58a7247e89c792a5fb3714a83,118,100000,24,100000,100000,28
5e933d7be82449c78b10e0518c3659f8,100000,100000,17,100000,27,28
39727510d6f94ae99e8c909fbf466412,112,591,19,100000,100000,36
e8b009f5881d43d99494138c13c79776,175,931,15,100000,16,45
97e0ed57efd24ead9da23ea1638bad96,100000,1138,31,100000,20,67
4650c6a4322349a3bd59a395f1090819,75,424,13,72,12,54
b1fd8b61d75d4516b55fe909096b4c79,121,237,23,100000,100000,33
5146b7ffec354a7691781f2a4e00f9a8,70,374,13,104,20,35
955be00a39a14b1197b2cb8840585689,99,844,100000,100000,11,62
47dba67f1fa9425f84f80fb305fc75e1,59,271,17,100000,25,31
37269708c3884e74ba773f7334a694ec,100000,675,18,256,37,34
b95b778349004919acd4df02c71a3974,100000,1086,18,100000,18,64
1ef397d1eb3240a0bfcd1db7232a84bb,45,736,14,391,16,36
7d2d2afc47ed49ab908fd6f9b90508e2,32,497,21,130,41,33
ed12371a51d04a0abbaba84f34911ea9,91,1533,38,253,139,72
d274e60b0c4b442b95a7744ed49cc447,100000,1006,19,100000,17,28
9bc39457842c46d6bc6b3e1075b2b01f,100000,662,12,100000,100000,41
8b831adefc2648feb3227f3d34ae3145,109,779,12,390,12,77
6d3af5e345bc4f9b83fb1a5cfb3a437e,97,1035,19,217,22,27
791e1b34d39e41b5bb3972d9bc25fc7a,138,420,23,100000,42,40
60df0db3fbe44ad8884de98fcc0e7563,106,916,19,100000,32,29
a63cf1f10bc441a8949104ca1cc352ca,100000,839,5,100000,15,40
7f0cbf38596e4f489f1eec05931ed2ae,154,1811,391,201,83,70
28455e073f704806a2856478eeaa0f36,100000,1043,15,100000,18,51
e40fce1dcfae43e78a1fdb8a9f1710e8,283,542,24,100000,20,77
72279873f9a24264bf6477495455091b,158,1645,100000,177,18,94
8fb85c814fdb48839cd2fd4dabca325e,87,491,22,100000,49,33
51e8d1ee06a54cfbac8d44b48e49e674,67,1129,9,100000,100000,32
779ab6cc04cb45b38058fbdc28e76cad,100000,618,21,100000,59,38
89b6d26c818e4c2bb327b3570ad443e4,100000,353,22,100000,233,39
bcd24304985b4d919062ab040285d9a1,27,166,18,125,31,28
8f51b8e059284443913941c7e634ef7f,64,615,21,100000,17,39
2208cb4275bd440bb9add62157164525,153,666,15,258,24,37
3cd0c2b94a2449599b3edc3fbef5e921,86,386,100000,100000,14,75
e4a9c6897f74409da1e5eb4e1db119fb,92,676,37,157,110,63
7a7f7ee27c534e4a929551bcce3e7ba4,100000,667,14,100000,100000,65
9492e6d22cf54c18ad6791e0cbd15651,149,440,100000,100000,26,31
adf54a4645de42eea409bc3ff1c95e17,185,1099,28,105,19,148
f297c2fc9a5f42998084bd03e72bb940,170,479,22,100000,100000,35
f5b04ef0b0f74fa0890d465bc3e52da9,100000,1060,39,100000,21,82
1d6f6de2cca242d08ffa11f7c0bb7c95,100000,633,15,100000,100000,75
eb3de5748e6745889cf41eebb1ca215b,34,460,81,100000,13,32
df8e1a8fc1d64c2ab7fd7a42b7b2db28,101,740,39,100000,86,49
f6926a07f9ff41059f150e22b7e4fdf3,191,611,100000,100000,100000,29
9284a226e9854207a430e7ec0b985134,106,858,17,100000,125,59
d50f037ba28d4da0a8b5cd1817a64453,238,100000,29,100000,118,78
74186df486d64f469bb9fe31e0b1f044,130,1686,49,259,14,115
0c4fb84850b74e908c3a13f120ce2910,144,893,29,100000,100000,55
350a4723aeba4ba8b1540ba9b09d1453,157,678,43,83,17,44
e957f2e808b64a98822a491ac4f7f183,100000,1059,20,100000,100000,88
c57052276982460b8b4a07679150d15f,163,100000,33,100000,48,234
0f528ca537f844959c48ac097aafb8c0,122,391,20,146,17,118
1d52ebb6e05d49248043791ba58387a8,26,151,22,62,37,22
0de20974e4ad4dcdbcda88006068927b,100000,921,43,100000,100000,80
43725646aacd46e3a8dda4794f6f23e3,38,278,21,100000,100000,36
bedcdcf1f1b14ced9f59b1ae7280692e,158,678,35,100000,19,60
0f13d84963ed411ba885cf7eff77a1b3,81,960,24,100000,22,47
70a67d5c829f434494001e3ba425c4d7,114,1247,18,100000,100000,36
0dc24d8166544985b05060adcee8f861,29,333,27,100000,100000,34
2219c7d1f79d493abb3daeb12976c9db,100000,100000,100000,100000,68,167
aef10e96e65e4328809bbe09c3fc627a,142,536,15,100000,15,65
a17f8114be744bbca2107bb20bafa246,181,100000,25,100000,25,72
910f60457503482d8672bf730d212a0f,66,259,16,100000,117,37
e7609b1b46164e96936cdec331777294,100000,100000,23,238,100000,88
ebf80b4cda01474ba3b39036e6b8b993,176,535,76,100000,14,52
20147be6e0cf4c81a9b4169340109245,100000,968,16,100000,48,110
08325a89862c48dcab618cf5dcb3dd07,100000,2228,45,100000,45,100000
d3087a8957164342bc218a844c2ad6d5,100000,582,130,100000,14,74
209b2838988040f8b1046e2e3fe7f2c0,138,386,15,137,15,52
19520ea341e64df2adfc0c298f5ae16b,150,537,249,138,315,115
8f7bff3e876d42af8644cd5c86901cc1,66,757,12,269,28,40
0d5098e0046a48c99d77084b1c98ec4f,119,1469,16,228,100000,35
53d3668daeb84e3e9f6f5d07db59b8ff,126,752,13,100000,13,63
6f928dc5821342299951eea39becb772,204,1109,25,100000,100000,42
37b9ecfa9566469a8fe7c827b282e679,100000,1254,40,100000,17,143
130488bd41984bf99b3fc49481aced24,100000,423,39,100000,100000,31
58d26af6ff5c4b11ac9a931a171bf735,54,733,84,222,13,63
1521f8bc64b94407a7fed58cbc8ccac0,100000,833,13,100000,13,78
6467b9bff54e4c52ad5550459ffd2b32,100000,635,17,100000,24,33
56c8796b778c43599aed7e63ee2bc528,274,671,15,100000,100000,35
3ee99cfcf32a46ef8470d376a3a51771,401,1188,16,100000,16,59
fe66f8f3cf8342e38636f2f270e6f6f9,100000,709,14,124,94,42
cbcdf9cd40de483eb2d1c2aab54bc3cd,191,695,112,94,18,96
44a9e6e2c4c945649e6300c2275f75da,33,283,27,44,100000,26
fd3e02dc1a564fb782cbd001859cedcb,59,615,48,56,48,41
70599f8ac7584552b11efeca0b304e3b,100000,100000,24,100000,40,60
fe5948b499a0477199eadeacdaff84da,208,298,14,116,16,35
cabfca4f5e6547ee9cd6946798225400,106,1053,100000,183,18,40
1fce65c5284446389ac8f4785c3d40f7,100000,486,14,100000,18,36
11d46f9a0ce349a292ab5ec839df4596,114,720,124,284,13,115
277f2449a32f40378ac6b5e8bb212853,222,481,16,91,16,48
343521f1f57a4dffa5ac5916cb104161,100000,714,13,100000,24,46
121544d03114452fa234756b651209f8,100000,1132,18,100000,100000,37
6b7d0b16b4134730804b3a1127f99738,238,1402,104,100000,10,94
4e030973079f41c0944f92d86d49aaf4,127,510,12,100000,100000,28
b6877464b87444bda62fd39d083d578d,76,702,24,100000,100000,30
12dac466e30f4961afe13af2a6556209,39,438,22,100000,38,29
06bddbc6acd04f34816912406d084e78,100000,1254,127,100000,50,324
df04edb1057c418ab091027b4cc5f96a,68,307,12,100000,215,30
5a30473ef38e42f6b3649e79597d6f11,317,1704,177,229,40,121
5be8e65f58254f078281111068b19085,100000,100000,17,100000,28,64
