Row,algebraic_connectivity,average_distance,clique_number,diameter,maximum_degree,maximum_weighted_degree,number_of_edges,radius,skewness_weight,weighted_average_clustering
59e94279b43b4b2b9a81197ee0bc7bb8,-0.99750106741024,0.845131588773093,-0.110324939886626,0.673971238390207,-1.498201601281,-0.342393885589803,-0.530401139524816,0.954495156843772,-0.421298702379117,0.672832692014931
d7383bb641054fc08b2fabc932c6c785,1.03953782848165,-0.474927317994387,0.578120998175968,0.0566439844609159,0.647680358383928,0.904415019162346,0.587460294697651,-0.150691565148379,-0.271007487991391,0.844842911263456
dbb30d924eaa49f5b3d67849f6ab47d0,-0.956256471087199,0.633770235325755,-0.110324939886626,0.673971238390207,-1.498201601281,-1.73854278686331,-0.530401139524816,0.954495156843772,1.1177130616637,-0.698589099467371
8a9ce841936d4ca68441a258171423d4,0.211491171255622,-0.625596488322296,-0.110324939886626,-0.838065765779348,0.647680358383928,-0.0676284068989134,0.74971222006768,-0.150691565148379,1.01814120595838,-0.856380688689134
f3de29f3c81a414d897c6cb031079dd7,-1.33867381561459,1.54305436867726,-1.49498290955535,1.52012493385778,0.339103942093441,0.157499447293092,-1.74761497977423,0.954495156843772,-0.750498527603927,-1.24007437980065
d155d01ef07d45d9aa719ef468dde18b,-0.708154926452616,0.423011998143987,-1.49498290955535,0.0566439844609159,-1.498201601281,-1.18884662997852,-0.530401139524816,0.954495156843772,0.019719382386572,-1.24007437980065
bd0c97f534d94324b792e1522af3254f,-1.33867381561459,0.884859753445023,-1.49498290955535,0.673971238390207,0.647680358383928,-2.33422367419411,-1.74761497977423,-0.150691565148379,1.52258008657944,-1.24007437980065
0593f6e49b5842cdaa3eaf04fcc28853,-0.30706778861615,0.0765798801528328,-0.110324939886626,-0.838065765779348,1.41759476597966,1.43500883513632,-0.897538826143777,-1.75200041430809,-0.530717303828124,1.19834368135033
46e559b361e34b4f852dc547007f8893,1.12351835888791,-0.298857908148922,0.578120998175968,0.0566439844609159,0.339103942093441,1.19247415976713,0.411737828343343,-0.150691565148379,-0.592074845433669,0.700400263187932
8d8f857205fd4b56afce4dbcf0584173,-0.358773573936286,0.133556921561218,-0.110324939886626,-0.838065765779348,1.41759476597966,1.41647438111119,-1.22705297776245,-1.75200041430809,-0.465260235912201,-0.0665518105902277
cff08c8827a84b869106f6dd35b7f082,-0.82540818245639,0.699522006909345,-0.110324939886626,0.673971238390207,-1.498201601281,-1.18421604101561,-0.530401139524816,0.954495156843772,0.515638468485756,-0.903446940911648
67e3908b1ed942b0847826ea739af091,0.255624675810929,0.471707661931596,0.578120998175968,1.14305858096639,-0.00827460278568552,1.13020042968657,0.00447105642032993,0.954495156843772,-1.82341968391893,1.76585797119256
a14c753cf26f45ad9e93b70dbf6058b5,-0.770540255579727,0.76321888544508,1.01915187309499,1.14305858096639,0.339103942093441,0.81048804339184,0.00447105642032993,0.954495156843772,-0.633572904680705,1.22807750836497
945179d3a5da49f4978c7497f3385a59,-0.925341878563134,0.699522006909345,-0.110324939886626,0.673971238390207,-1.498201601281,-0.162813828076693,-0.530401139524816,0.954495156843772,-0.146995472173849,-0.0324986196867463
380b09d29c3d47d3a523262c2b5db4d4,-1.16487926624981,0.699522006909345,-0.110324939886626,0.673971238390207,-1.498201601281,-1.37139177898656,-0.530401139524816,0.954495156843772,1.05877424832114,-0.930924126274177
bbcde68102604de2a3036e102122594f,-1.33867381561459,2.26174098165644,-1.49498290955535,2.33910608985051,-1.498201601281,-0.942851890398295,-1.74761497977423,2.5550317221658,-0.210824387580863,-1.24007437980065
c442be74aa734601a178194e06ed9c07,0.331820026800992,-1.14061091374002,1.5807228466251,-0.838065765779348,1.41759476597966,0.631103971719677,1.30415525670186,-1.75200041430809,0.631843299848687,0.678655451918662
c17a5da74ad640e5b4703d54768517f9,0.847275612087244,-0.199146720814973,-0.110324939886626,0.0566439844609159,-0.00827460278568552,0.112973522666001,0.150335911270793,-0.150691565148379,-0.226556138930027,0.444946645004299
48b3803353e74ab6a0e6e0c0a0161141,-0.723408138146195,0.565850738739625,-0.110324939886626,0.673971238390207,-1.498201601281,-0.769064049432002,-0.530401139524816,0.954495156843772,0.623134536360625,-0.972180500967135
4002e564d8c6435ebbab7b288160686f,0.060978371724301,-0.072493492409591,-0.110324939886626,0.0566439844609159,0.339103942093441,0.772871571175122,0.00447105642032993,-0.150691565148379,-0.353846595747749,0.580239523547007
6161b28cdf80458da027fd5b25c5906f,0.743453564817369,-0.51173552352177,-0.110324939886626,-0.838065765779348,0.926514327193212,0.459032200357294,0.587460294697651,-0.150691565148379,-0.00986775269095588,-0.420465298872217
1cfd53da5d7744aaa36549361c25c42d,0.90735783955786,0.471707661931596,-1.49498290955535,0.0566439844609159,-1.498201601281,-0.0670438847157997,-0.530401139524816,0.954495156843772,-2.42446088320263,-1.24007437980065
