Row,fixed_angles_constant,interp,qibpi,random,three_regular,tqa
59e94279b43b4b2b9a81197ee0bc7bb8,1.41566450941701,0.495857785150699,-0.717426357284027,0.930364646549613,-1.24699648149794,0.558339744759394
d7383bb641054fc08b2fabc932c6c785,-0.805523393671912,-0.551745202500452,-0.717426357284027,0.894204560396032,0.548305402476649,-0.200127322310811
dbb30d924eaa49f5b3d67849f6ab47d0,-1.02210788289066,-0.749128332670373,1.33573891893582,0.188163568308084,0.417981681780376,-2.59061205675487
8a9ce841936d4ca68441a258171423d4,-0.515225422946894,-0.763920465780546,-0.717426357284027,-1.37194932733728,0.460566285313171,-0.33685748969222
f3de29f3c81a414d897c6cb031079dd7,1.19633617369794,-0.332369465529848,1.33137185086167,0.598297629133142,-1.24699648149794,0.188819740681306
d155d01ef07d45d9aa719ef468dde18b,0.91221269802654,-1.27817691205964,1.38958434593204,0.200886319164557,0.633641831764346,-2.59061205675487
bd0c97f534d94324b792e1522af3254f,0.280740112567077,0.979653523991547,1.45787021372456,-0.554197364383556,-1.24699648149794,2.34012351645528
0593f6e49b5842cdaa3eaf04fcc28853,1.33131438707222,-0.202961067603949,-0.717426357284027,0.800020314471269,0.58531068810827,0.549911524725351
46e559b361e34b4f852dc547007f8893,-0.802221149797219,3.25535148399735,-0.717426357284027,-1.32497613560771,0.553267517032237,-0.951602507908569
8d8f857205fd4b56afce4dbcf0584173,-0.569034445649843,-0.536943049217573,-0.717426357284027,0.563913476837988,0.478737846401936,0.0665411117904463
cff08c8827a84b869106f6dd35b7f082,-0.888777305123055,-1.29422910587827,1.37575614858524,-1.3718982700894,0.573410111068278,-2.59061205675487
67e3908b1ed942b0847826ea739af091,1.1843251178137,3.42293558483906,-0.717426357284027,-1.24850329183502,0.608090669253794,-0.757687846406958
a14c753cf26f45ad9e93b70dbf6058b5,-0.582321899984648,0.341408379524059,-0.717426357284027,0.930364646549613,0.500403025300953,0.137063121052849
